step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1495,1293424,23920,0.013735419903965766,1.0,1.0,,,,,,,,,
1496,1294080,23936,0.02106214705437472,1.0,1.0,,,,,,,,,
1497,1294864,23952,0.01568521653930625,1.0,1.0,0.014375298692821526,1.0,1.0,,,,,,
1498,1295776,23968,0.01288760954197315,1.0,1.0,,,,,,,,,
1499,1296560,23984,0.016121105719608324,1.0,1.0,,,,,,,,,
1500,1297344,24000,0.013690555402196552,1.0,1.0,,,,,,,,,
1501,1298128,24016,0.019645220926846514,0.9375,0.9375,,,,,,,,,
1502,1298784,24032,0.018727246249217906,0.9375,0.9375,,,,,,,,,
1503,1299568,24048,0.018398608653079893,1.0,1.0,,,,,,,,,
1504,1300352,24064,0.014027050668954301,1.0,1.0,,,,,,,,,
1505,1301264,24080,0.0165576256800094,1.0,1.0,0.013264070485546666,1.0,1.0,,,,,,
1506,1302304,24096,0.011999145334187188,1.0,1.0,,,,,,,,,
1507,1303088,24112,0.017168437422014585,1.0,1.0,,,,,,,,,
1508,1303872,24128,0.01688734612573377,0.9375,0.9375,,,,,,,,,
1509,1304656,24144,0.012929136272621962,1.0,1.0,,,,,,,,,
1510,1305440,24160,0.016277198148809832,1.0,1.0,,,,,,,,,
1511,1306480,24176,0.01654572198487119,1.0,1.0,,,,,,,,,
1512,1307264,24192,0.016179877080896677,1.0,1.0,,,,,,,,,
1513,1308048,24208,0.016607546492433078,0.9375,0.9375,0.015761897142265925,1.0,1.0,,,,,,
1514,1308704,24224,0.012463842046746373,1.0,1.0,,,,,,,,,
1515,1309744,24240,0.015760172273817034,1.0,1.0,,,,,,,,,
1516,1310656,24256,0.01635912335408854,1.0,1.0,,,,,,,,,
1517,1311440,24272,0.016761163070641603,1.0,1.0,,,,,,,,,
1518,1312352,24288,0.014614734878443133,1.0,1.0,,,,,,,,,
1519,1313264,24304,0.01524614130965366,1.0,1.0,,,,,,,,,
1520,1313920,24320,0.01623601324024857,1.0,1.0,,,,,,,,,
1521,1314832,24336,0.017798581412332735,0.9375,0.9375,0.01701138948810854,1.0,1.0,,,,,,
1522,1315744,24352,0.013883262518000442,1.0,1.0,,,,,,,,,
1523,1316656,24368,0.014334305657044358,1.0,1.0,,,,,,,,,
1524,1317568,24384,0.01339299074486403,1.0,1.0,,,,,,,,,
1525,1318480,24400,0.015701029008426265,1.0,1.0,,,,,,,,,
1526,1319136,24416,0.018716766520325424,0.9375,0.9375,,,,,,,,,
1527,1319920,24432,0.01766685169508191,1.0,1.0,,,,,,,,,
1528,1320832,24448,0.016739488650788982,1.0,1.0,,,,,,,,,
1529,1321488,24464,0.01782449686780882,1.0,1.0,0.015190212621764496,1.0,1.0,,,,,,
1530,1322144,24480,0.019539856705129525,0.9375,0.9375,,,,,,,,,
1531,1323056,24496,0.013734940347584637,1.0,1.0,,,,,,,,,
1532,1323840,24512,0.017798433036882316,0.9375,0.9375,,,,,,,,,
1533,1324752,24528,0.01563940036964034,1.0,1.0,,,,,,,,,
1534,1325408,24544,0.016642510828548795,1.0,1.0,,,,,,,,,
1535,1326448,24560,0.012422300100456666,1.0,1.0,,,,,,,,,
1536,1327360,24576,0.014772979030783942,1.0,1.0,,,,,,,,,
1537,1328272,24592,0.014490629063349813,0.9375,0.9375,0.016877434235708196,1.0,1.0,,,,,,
1538,1329056,24608,0.017086763758409663,1.0,1.0,,,,,,,,,
1539,1329968,24624,0.011244082337930606,1.0,1.0,,,,,,,,,
1540,1331008,24640,0.01426323842418862,1.0,1.0,,,,,,,,,
1541,1331920,24656,0.01640706433055396,1.0,1.0,,,,,,,,,
1542,1332832,24672,0.019064998975584897,1.0,1.0,,,,,,,,,
1543,1333616,24688,0.015657125368763184,0.9375,0.9375,,,,,,,,,
1544,1334400,24704,0.01621313948177219,0.875,0.875,,,,,,,,,
1545,1335440,24720,0.016364097931365763,1.0,1.0,0.015051896703720698,1.0,1.0,,,,,,
1546,1336352,24736,0.013693252080455898,0.9375,0.9375,,,,,,,,,
1547,1337264,24752,0.017543938089151945,1.0,1.0,,,,,,,,,
1548,1338048,24768,0.01816048680752715,0.9375,0.9375,,,,,,,,,
1549,1338832,24784,0.014014873831381383,1.0,1.0,,,,,,,,,
1550,1339744,24800,0.015603838387829177,0.9375,0.9375,,,,,,,,,
1551,1340400,24816,0.015680318367061588,1.0,1.0,,,,,,,,,
1552,1341440,24832,0.010921785887461937,1.0,1.0,,,,,,,,,
1553,1342480,24848,0.016481697476691304,1.0,1.0,0.01493286098218319,1.0,1.0,,,,,,
1554,1343264,24864,0.018093460243642626,1.0,1.0,,,,,,,,,
1555,1344048,24880,0.014290589415387476,1.0,1.0,,,,,,,,,
1556,1344960,24896,0.012843905293168478,1.0,1.0,,,,,,,,,
1557,1345872,24912,0.015647560639722623,1.0,1.0,,,,,,,,,
1558,1346656,24928,0.014271118105503114,1.0,1.0,,,,,,,,,
1559,1347568,24944,0.013420777205105443,1.0,1.0,,,,,,,,,
1560,1348608,24960,0.013610758885100173,0.9375,0.9375,,,,,,,,,
1561,1349520,24976,0.011363892390325024,0.9375,0.9375,0.013669366731447842,1.0,1.0,,,,,,
1562,1350304,24992,0.015431679585099863,1.0,1.0,,,,,,,,,
1563,1351472,25008,0.014725436821220954,1.0,1.0,,,,,,,,,
1564,1352384,25024,0.01354748440796261,1.0,1.0,,,,,,,,,
1565,1353040,25040,0.019882335740011185,0.9375,0.9375,,,,,,,,,
1566,1353952,25056,0.013334038821393163,1.0,1.0,,,,,,,,,
1567,1354992,25072,0.01457528291849977,1.0,1.0,,,,,,,,,
1568,1356032,25088,0.013064266393809192,0.9375,0.9375,,,,,,,,,
1569,1356944,25104,0.01597598317161391,1.0,1.0,0.014130734620852022,1.0,1.0,,,,,,
1570,1357856,25120,0.015876639622481793,1.0,1.0,,,,,,,,,
1571,1358512,25136,0.020376149249100965,1.0,1.0,,,,,,,,,
1572,1359168,25152,0.016766741654523926,1.0,1.0,,,,,,,,,
1573,1359824,25168,0.0251173168487124,1.0,1.0,,,,,,,,,
1574,1360864,25184,0.01230497980141191,1.0,1.0,,,,,,,,,
1575,1361776,25200,0.015261982237853463,1.0,1.0,,,,,,,,,
1576,1362688,25216,0.014510279755075656,1.0,1.0,,,,,,,,,
1577,1363728,25232,0.013061034253886036,1.0,1.0,0.01601918782212394,1.0,1.0,,,,,,
1578,1364512,25248,0.016808698583424164,1.0,1.0,,,,,,,,,
1579,1365424,25264,0.01775398183164494,0.9375,0.9375,,,,,,,,,
1580,1366336,25280,0.01462388644056911,1.0,1.0,,,,,,,,,
1581,1367248,25296,0.01667160044210333,0.9375,0.9375,,,,,,,,,
1582,1368160,25312,0.01277516692694553,0.875,0.875,,,,,,,,,
1583,1369072,25328,0.01497437176725017,1.0,1.0,,,,,,,,,
1584,1369984,25344,0.013385260860932908,1.0,1.0,,,,,,,,,
1585,1370896,25360,0.014629054118690947,0.9375,0.9375,0.014163208444781859,0.9375,0.9375,,,,,,
1586,1371808,25376,0.015387200160344514,1.0,1.0,,,,,,,,,
1587,1372592,25392,0.017313635196683764,1.0,1.0,,,,,,,,,
1588,1373632,25408,0.014572181035403513,1.0,1.0,,,,,,,,,
1589,1374544,25424,0.013994092770211958,1.0,1.0,,,,,,,,,
1590,1375328,25440,0.017385580178628526,1.0,1.0,,,,,,,,,
1591,1376240,25456,0.015754972058471903,1.0,1.0,,,,,,,,,
1592,1377280,25472,0.01384786256520096,0.9375,0.9375,,,,,,,,,
1593,1378320,25488,0.01639392516859226,1.0,1.0,0.017322793802024238,1.0,1.0,,,,,,
1594,1379232,25504,0.012302567175769533,1.0,1.0,,,,,,,,,
1595,1380016,25520,0.01785033171862793,1.0,1.0,,,,,,,,,
1596,1380928,25536,0.014864846083809126,1.0,1.0,,,,,,,,,
1597,1381968,25552,0.011812424990291604,1.0,1.0,,,,,,,,,
1598,1382752,25568,0.016554433730618563,0.875,0.875,,,,,,,,,
1599,1383536,25584,0.01619008021363137,1.0,1.0,,,,,,,,,
1600,1384192,25600,0.018962935952328806,0.9375,0.9375,,,,,,,,,
1601,1385104,25616,0.013919557359750553,1.0,1.0,0.014040005080513455,1.0,1.0,,,,,,
1602,1386016,25632,0.01501790945936988,1.0,1.0,,,,,,,,,
1603,1386672,25648,0.017387353882038444,1.0,1.0,,,,,,,,,
1604,1387456,25664,0.015185692084765919,1.0,1.0,,,,,,,,,
1605,1388240,25680,0.013713356826223778,1.0,1.0,,,,,,,,,
1606,1389152,25696,0.014336346311466843,1.0,1.0,,,,,,,,,
1607,1390192,25712,0.010953043790908468,1.0,1.0,,,,,,,,,
1608,1391232,25728,0.014266285171150406,0.9375,0.9375,,,,,,,,,
1609,1392144,25744,0.016549799626011687,1.0,1.0,0.016915409410681405,1.0,1.0,,,,,,
1610,1393184,25760,0.009908774806149117,1.0,1.0,,,,,,,,,
1611,1394096,25776,0.014012596003677527,1.0,1.0,,,,,,,,,
1612,1394880,25792,0.01533408394046628,0.9375,0.9375,,,,,,,,,
1613,1395536,25808,0.0160251543323558,1.0,1.0,,,,,,,,,
1614,1396448,25824,0.013541480049622643,1.0,1.0,,,,,,,,,
1615,1397104,25840,0.020875363164247575,0.9375,0.9375,,,,,,,,,
1616,1398144,25856,0.012541106385258233,1.0,1.0,,,,,,,,,
1617,1399056,25872,0.012136819048500877,0.9375,0.9375,0.02153390351087786,1.0,1.0,,,,,,
1618,1399712,25888,0.017420940620292227,1.0,1.0,,,,,,,,,
1619,1400496,25904,0.013878501942371849,1.0,1.0,,,,,,,,,
1620,1401408,25920,0.01649545545534178,1.0,1.0,,,,,,,,,
1621,1402448,25936,0.014769361222272829,0.875,0.875,,,,,,,,,
1622,1403232,25952,0.011865499537072851,1.0,1.0,,,,,,,,,
1623,1404144,25968,0.015214596607070335,0.875,0.875,,,,,,,,,
1624,1404928,25984,0.020066732639022516,0.9375,0.9375,,,,,,,,,
1625,1405968,26000,0.012790349849633146,1.0,1.0,0.018024630450851176,1.0,1.0,,,,,,
1626,1406880,26016,0.016286610129745947,1.0,1.0,,,,,,,,,
1627,1407664,26032,0.01731836469168158,1.0,1.0,,,,,,,,,
1628,1408576,26048,0.016513100676346777,1.0,1.0,,,,,,,,,
1629,1409360,26064,0.015884615043981812,1.0,1.0,,,,,,,,,
1630,1410144,26080,0.016971259072465255,1.0,1.0,,,,,,,,,
1631,1410928,26096,0.017650343870879142,1.0,1.0,,,,,,,,,
1632,1411584,26112,0.01904214689736909,1.0,1.0,,,,,,,,,
1633,1412624,26128,0.01393535254801253,1.0,1.0,0.01441581676303139,1.0,1.0,,,,,,
1634,1413280,26144,0.018005961631609155,1.0,1.0,,,,,,,,,
1635,1413936,26160,0.019692388233137254,1.0,1.0,,,,,,,,,
1636,1414720,26176,0.016390388503927742,1.0,1.0,,,,,,,,,
1637,1415888,26192,0.012811013235476898,1.0,1.0,,,,,,,,,
1638,1416928,26208,0.014867755661316692,0.9375,0.9375,,,,,,,,,
1639,1417968,26224,0.012912586408459267,1.0,1.0,,,,,,,,,
1640,1418880,26240,0.014059498925940295,1.0,1.0,,,,,,,,,
1641,1419664,26256,0.014339093552035618,1.0,1.0,0.015128964531790193,1.0,1.0,,,,,,
1642,1420320,26272,0.016393338010316085,0.9375,0.9375,,,,,,,,,
1643,1421104,26288,0.01894897267194331,0.9375,0.9375,,,,,,,,,
1644,1422016,26304,0.017873266283561694,0.9375,0.9375,,,,,,,,,
1645,1422928,26320,0.016683080800706466,1.0,1.0,,,,,,,,,
1646,1423712,26336,0.01632560413947111,0.9375,0.9375,,,,,,,,,
1647,1424624,26352,0.014831675684159162,1.0,1.0,,,,,,,,,
1648,1425408,26368,0.015210345672367077,1.0,1.0,,,,,,,,,
1649,1426320,26384,0.016774711136967085,0.875,0.875,0.015651323031574925,1.0,1.0,,,,,,
1650,1427360,26400,0.012644685167568996,1.0,1.0,,,,,,,,,
1651,1428400,26416,0.014577122518405934,1.0,1.0,,,,,,,,,
1652,1429056,26432,0.016319909476640047,1.0,1.0,,,,,,,,,
1653,1429712,26448,0.01692325819492683,1.0,1.0,,,,,,,,,
1654,1430624,26464,0.017004385081705275,1.0,1.0,,,,,,,,,
1655,1431280,26480,0.018404820484405678,1.0,1.0,,,,,,,,,
1656,1432320,26496,0.014362724620278077,1.0,1.0,,,,,,,,,
1657,1433104,26512,0.018672106568580243,1.0,1.0,0.016560791464220796,1.0,1.0,,,,,,
1658,1434016,26528,0.014473547665005405,1.0,1.0,,,,,,,,,
1659,1434800,26544,0.014825941152586992,0.9375,0.9375,,,,,,,,,
1660,1435712,26560,0.015383151622336454,1.0,1.0,,,,,,,,,
1661,1436752,26576,0.014526714550807666,1.0,1.0,,,,,,,,,
1662,1437536,26592,0.01574156766408912,1.0,1.0,,,,,,,,,
1663,1438320,26608,0.01544372891606372,1.0,1.0,,,,,,,,,
1664,1439104,26624,0.01441679531409372,0.9375,0.9375,,,,,,,,,
1665,1439888,26640,0.015754654263412226,1.0,1.0,0.015478046507242878,1.0,1.0,,,,,,
1666,1440800,26656,0.01221480772159765,1.0,1.0,,,,,,,,,
1667,1441584,26672,0.017909916950586493,1.0,1.0,,,,,,,,,
1668,1442624,26688,0.01651838706078161,1.0,1.0,,,,,,,,,
1669,1443408,26704,0.011302815202644895,1.0,1.0,,,,,,,,,
1670,1444192,26720,0.016655348153525668,1.0,1.0,,,,,,,,,
1671,1444976,26736,0.012715257193772173,0.9375,0.9375,,,,,,,,,
1672,1445888,26752,0.01771528019962653,1.0,1.0,,,,,,,,,
1673,1446672,26768,0.012009537663276592,1.0,1.0,0.014279514930160362,1.0,1.0,,,,,,
1674,1447456,26784,0.014264064291352163,1.0,1.0,,,,,,,,,
1675,1448368,26800,0.013065746673814767,0.9375,0.9375,,,,,,,,,
1676,1449152,26816,0.01507166120186517,1.0,1.0,,,,,,,,,
1677,1449936,26832,0.01785880405974249,1.0,1.0,,,,,,,,,
1678,1450848,26848,0.01742842247257768,0.9375,0.9375,,,,,,,,,
1679,1451760,26864,0.015344666361814906,1.0,1.0,,,,,,,,,
1680,1452672,26880,0.0133775391738761,1.0,1.0,,,,,,,,,
1681,1453456,26896,0.014795559671723158,1.0,1.0,0.015709535501655696,1.0,1.0,,,,,,
1682,1454240,26912,0.015231406630497756,1.0,1.0,,,,,,,,,
1683,1455024,26928,0.019293436360578935,1.0,1.0,,,,,,,,,
1684,1455936,26944,0.014461825274282416,1.0,1.0,,,,,,,,,
1685,1456720,26960,0.01857774578784728,1.0,1.0,,,,,,,,,
1686,1457504,26976,0.015383899992262147,0.9375,0.9375,,,,,,,,,
1687,1458288,26992,0.014980789630913286,1.0,1.0,,,,,,,,,
1688,1458944,27008,0.01784016632749383,1.0,1.0,,,,,,,,,
1689,1459600,27024,0.015606843169583185,1.0,1.0,0.011720306377449079,1.0,1.0,,,,,,
1690,1460384,27040,0.018009654112536504,1.0,1.0,,,,0.9980000257492065,0.996116504854369,1.0,1.0,1.0,0.9980544747081712
1691,1461296,27056,0.013129704922592479,1.0,1.0,,,,,,,,,
1692,1462336,27072,0.017198720558318625,0.9375,0.9375,,,,,,,,,
1693,1463248,27088,0.013189919627992572,1.0,1.0,,,,,,,,,
1694,1464032,27104,0.016120259068093754,1.0,1.0,,,,,,,,,
1695,1465072,27120,0.014321388282669751,1.0,1.0,,,,,,,,,
1696,1465984,27136,0.013544642199772697,1.0,1.0,,,,,,,,,
1697,1466896,27152,0.014644524096837556,1.0,1.0,0.015601037327224546,1.0,1.0,,,,,,
1698,1467808,27168,0.011919765990187752,0.9375,0.9375,,,,,,,,,
1699,1468592,27184,0.01842687762751702,1.0,1.0,,,,,,,,,
1700,1469504,27200,0.0072884590631908195,1.0,1.0,,,,,,,,,
1701,1470288,27216,0.014193382380316352,1.0,1.0,,,,,,,,,
1702,1471072,27232,0.01438969356820675,1.0,1.0,,,,,,,,,
1703,1471984,27248,0.013194187649048396,1.0,1.0,,,,,,,,,
1704,1472896,27264,0.011758596940529487,1.0,1.0,,,,,,,,,
1705,1473808,27280,0.015807426813209378,1.0,1.0,0.01145713348294232,1.0,1.0,,,,,,
1706,1474976,27296,0.014787629754272419,1.0,1.0,,,,,,,,,
1707,1476016,27312,0.014969509471909958,0.9375,0.9375,,,,,,,,,
1708,1476800,27328,0.021335449365948108,1.0,1.0,,,,,,,,,
1709,1477584,27344,0.01628447092243371,1.0,1.0,,,,,,,,,
1710,1478496,27360,0.01589230793618912,0.9375,0.9375,,,,,,,,,
1711,1479408,27376,0.015664119692468257,1.0,1.0,,,,,,,,,
1712,1480192,27392,0.015591650469993043,1.0,1.0,,,,,,,,,
1713,1481232,27408,0.01210479823341143,1.0,1.0,0.019195221818524018,1.0,1.0,,,,,,
1714,1482016,27424,0.01502249644363061,0.9375,0.9375,,,,,,,,,
1715,1482800,27440,0.012842488514148633,0.9375,0.9375,,,,,,,,,
1716,1483584,27456,0.02023834444819052,0.9375,0.9375,,,,,,,,,
1717,1484624,27472,0.013346321776004593,1.0,1.0,,,,,,,,,
1718,1485536,27488,0.014056966625921898,1.0,1.0,,,,,,,,,
1719,1486320,27504,0.014534362104151521,1.0,1.0,,,,,,,,,
1720,1487232,27520,0.013662754662828467,0.875,0.875,,,,,,,,,
1721,1488016,27536,0.014310568579104933,0.9375,0.9375,0.010652175311859224,1.0,1.0,,,,,,
1722,1488800,27552,0.014944576343948463,1.0,1.0,,,,,,,,,
1723,1489712,27568,0.014758641351118354,1.0,1.0,,,,,,,,,
1724,1490496,27584,0.015412542876629576,1.0,1.0,,,,,,,,,
1725,1491536,27600,0.014487564228774216,1.0,1.0,,,,,,,,,
1726,1492320,27616,0.01645457948053698,1.0,1.0,,,,,,,,,
1727,1493232,27632,0.012941082578655949,1.0,1.0,,,,,,,,,
1728,1494144,27648,0.015024156210641277,1.0,1.0,,,,,,,,,
1729,1494928,27664,0.01758485989168071,0.9375,0.9375,0.015025733013338313,1.0,1.0,,,,,,
1730,1495840,27680,0.0173706550141895,0.9375,0.9375,,,,,,,,,
1731,1496880,27696,0.012060836877002518,1.0,1.0,,,,,,,,,
1732,1497664,27712,0.01551963444548124,1.0,1.0,,,,,,,,,
1733,1498576,27728,0.01574817186354077,1.0,1.0,,,,,,,,,
1734,1499616,27744,0.01351583438558201,0.9375,0.9375,,,,,,,,,
1735,1500400,27760,0.015599919237687712,0.9375,0.9375,,,,,,,,,
1736,1501312,27776,0.016496268799912173,1.0,1.0,,,,,,,,,
1737,1502352,27792,0.011060136472054833,1.0,1.0,0.013713227261848936,1.0,1.0,,,,,,
1738,1503264,27808,0.015927800063123426,1.0,1.0,,,,,,,,,
1739,1503920,27824,0.020283477362715095,0.9375,0.9375,,,,,,,,,
1740,1504704,27840,0.01782624347772463,0.875,0.875,,,,,,,,,
1741,1505744,27856,0.012154919024936879,1.0,1.0,,,,,,,,,
1742,1506528,27872,0.01929971511625039,1.0,1.0,,,,,,,,,
1743,1507184,27888,0.015231982474655325,0.9375,0.9375,,,,,,,,,
1744,1508224,27904,0.010956134325975458,1.0,1.0,,,,,,,,,
1745,1508880,27920,0.016895263528356425,0.9375,0.9375,0.017895529772390735,1.0,1.0,,,,,,
1746,1509664,27936,0.0144574640795133,0.9375,0.9375,,,,,,,,,
1747,1510448,27952,0.017210290746882687,1.0,1.0,,,,,,,,,
1748,1511488,27968,0.016448709253914316,1.0,1.0,,,,,,,,,
1749,1512528,27984,0.013041578327440524,1.0,1.0,,,,,,,,,
1750,1513312,28000,0.014266457120427631,1.0,1.0,,,,,,,,,
1751,1514224,28016,0.01343902866771072,1.0,1.0,,,,,,,,,
1752,1515008,28032,0.017931122189572848,1.0,1.0,,,,,,,,,
1753,1515920,28048,0.01454285732186627,1.0,1.0,0.018273231661104044,1.0,1.0,,,,,,
1754,1516832,28064,0.015291381422223133,1.0,1.0,,,,,,,,,
1755,1517744,28080,0.014822569099367069,1.0,1.0,,,,,,,,,
1756,1518528,28096,0.01464114044915414,1.0,1.0,,,,,,,,,
1757,1519440,28112,0.017755746447919257,1.0,1.0,,,,,,,,,
1758,1520352,28128,0.01660695688476491,1.0,1.0,,,,,,,,,
1759,1521264,28144,0.01605792249991502,1.0,1.0,,,,,,,,,
1760,1522048,28160,0.013681584765118144,1.0,1.0,,,,,,,,,
1761,1522832,28176,0.019028039942361515,0.9375,0.9375,0.014330711762648583,1.0,1.0,,,,,,
1762,1523616,28192,0.017649005183018453,0.9375,0.9375,,,,,,,,,
1763,1524528,28208,0.015282118310853242,1.0,1.0,,,,,,,,,
1764,1525568,28224,0.01435001437890401,1.0,1.0,,,,,,,,,
1765,1526352,28240,0.016147935063011223,1.0,1.0,,,,,,,,,
1766,1527136,28256,0.015445694959104006,1.0,1.0,,,,,,,,,
1767,1527920,28272,0.015054151078180098,1.0,1.0,,,,,,,,,
1768,1528576,28288,0.016029870922074394,1.0,1.0,,,,,,,,,
1769,1529360,28304,0.014770175793178894,0.9375,0.9375,0.017775140919751038,1.0,1.0,,,,,,
1770,1530272,28320,0.01491798481974354,1.0,1.0,,,,,,,,,
1771,1531184,28336,0.01591566438722146,1.0,1.0,,,,,,,,,
1772,1532224,28352,0.014485975643418428,0.9375,0.9375,,,,,,,,,
1773,1533264,28368,0.013113844950842012,1.0,1.0,,,,,,,,,
1774,1534048,28384,0.016329995201766964,0.875,0.875,,,,,,,,,
1775,1534960,28400,0.01688124610697576,1.0,1.0,,,,,,,,,
1776,1536000,28416,0.011719616381659179,1.0,1.0,,,,,,,,,
1777,1536656,28432,0.018998817319272988,1.0,1.0,0.015621586499086978,1.0,1.0,,,,,,
1778,1537568,28448,0.013556959656389447,0.9375,0.9375,,,,,,,,,
1779,1538608,28464,0.01092293542060716,1.0,1.0,,,,,,,,,
1780,1539392,28480,0.015317957102799604,0.9375,0.9375,,,,,,,,,
1781,1540304,28496,0.015011695226997848,1.0,1.0,,,,,,,,,
1782,1541216,28512,0.016170989620315483,1.0,1.0,,,,,,,,,
1783,1542000,28528,0.02019269290181904,0.9375,0.9375,,,,,,,,,
1784,1542656,28544,0.01837261546023558,1.0,1.0,,,,,,,,,
1785,1543440,28560,0.018119305918838896,1.0,1.0,0.013761638150886256,1.0,1.0,,,,,,
1786,1544352,28576,0.018034206729323193,1.0,1.0,,,,,,,,,
1787,1545008,28592,0.021062973109453317,0.9375,0.9375,,,,,,,,,
1788,1545792,28608,0.0169035075289872,1.0,1.0,,,,,,,,,
1789,1546704,28624,0.015601239876361642,0.875,0.875,,,,,,,,,
1790,1547616,28640,0.013291254309948859,1.0,1.0,,,,,,,,,
1791,1548272,28656,0.022348302328838953,0.9375,0.9375,,,,,,,,,
1792,1549312,28672,0.013651865868912554,0.875,0.875,,,,,,,,,
1793,1549968,28688,0.016010733201849675,1.0,1.0,0.016883807412292534,1.0,1.0,,,,,,
1794,1550752,28704,0.019019341555690863,1.0,1.0,,,,,,,,,
1795,1551536,28720,0.015239910909922863,1.0,1.0,,,,,,,,,
1796,1552576,28736,0.014923067327860657,1.0,1.0,,,,,,,,,
1797,1553488,28752,0.01513014750603903,0.9375,0.9375,,,,,,,,,
1798,1554400,28768,0.013558534794644675,1.0,1.0,,,,,,,,,
1799,1555312,28784,0.015277082558394158,0.9375,0.9375,,,,,,,,,
1800,1556224,28800,0.012331714123089746,1.0,1.0,,,,,,,,,
1801,1557008,28816,0.014810024822011582,1.0,1.0,0.01580138847717283,1.0,1.0,,,,,,
1802,1557920,28832,0.014415265351631044,1.0,1.0,,,,,,,,,
1803,1558832,28848,0.01614479508667254,1.0,1.0,,,,,,,,,
1804,1559616,28864,0.013263304834637885,1.0,1.0,,,,,,,,,
1805,1560784,28880,0.011670059372373108,1.0,1.0,,,,,,,,,
1806,1561696,28896,0.018052416820072664,1.0,1.0,,,,,,,,,
1807,1562608,28912,0.010807905447077845,1.0,1.0,,,,,,,,,
1808,1563520,28928,0.016121241981659908,1.0,1.0,,,,,,,,,
1809,1564432,28944,0.014482142805591168,0.875,0.875,0.016365265756496505,1.0,1.0,,,,,,
1810,1565216,28960,0.014443012773328498,1.0,1.0,,,,,,,,,
1811,1566128,28976,0.017412054447053026,1.0,1.0,,,,,,,,,
1812,1567040,28992,0.016464976689918833,1.0,1.0,,,,,,,,,
1813,1567696,29008,0.018184894675146446,1.0,1.0,,,,,,,,,
1814,1568480,29024,0.016131844391904265,1.0,1.0,,,,,,,,,
1815,1569520,29040,0.013384743873165766,1.0,1.0,,,,,,,,,
1816,1570432,29056,0.015109470068310428,1.0,1.0,,,,,,,,,
1817,1571344,29072,0.0124884618682462,1.0,1.0,0.017080949423722416,1.0,1.0,,,,,,
1818,1572256,29088,0.014855340789262582,1.0,1.0,,,,,,,,,
1819,1573296,29104,0.015379741760491807,1.0,1.0,,,,,,,,,
1820,1574208,29120,0.01536351497089287,1.0,1.0,,,,,,,,,
1821,1574864,29136,0.01968034775464444,0.9375,0.9375,,,,,,,,,
1822,1575776,29152,0.013735127753353631,1.0,1.0,,,,,,,,,
1823,1576688,29168,0.013807230025536067,1.0,1.0,,,,,,,,,
1824,1577728,29184,0.011771489718282594,0.9375,0.9375,,,,,,,,,
1825,1578384,29200,0.017034925993599605,1.0,1.0,0.015809018974750497,1.0,1.0,,,,,,
1826,1579168,29216,0.017418634737378324,0.9375,0.9375,,,,,,,,,
1827,1580080,29232,0.020448547392586242,1.0,1.0,,,,,,,,,
1828,1580992,29248,0.01848893757614601,1.0,1.0,,,,,,,,,
1829,1581776,29264,0.017117923700263927,1.0,1.0,,,,,,,,,
1830,1582688,29280,0.013728959989810342,1.0,1.0,,,,,,,,,
1831,1583856,29296,0.011138052675498175,1.0,1.0,,,,,,,,,
1832,1584640,29312,0.017431600745800403,1.0,1.0,,,,,,,,,
1833,1585424,29328,0.018907401766726787,1.0,1.0,0.01620354686678131,1.0,1.0,,,,,,
1834,1586208,29344,0.013669173194253216,1.0,1.0,,,,,,,,,
1835,1587248,29360,0.016355525735890546,0.9375,0.9375,,,,,,,,,
1836,1588288,29376,0.014692881031846836,1.0,1.0,,,,,,,,,
1837,1588944,29392,0.019789302313504124,1.0,1.0,,,,,,,,,
1838,1589728,29408,0.015270416004508338,1.0,1.0,,,,,,,,,
1839,1590768,29424,0.015467774274984275,1.0,1.0,,,,,,,,,
1840,1591552,29440,0.014892791981279234,0.9375,0.9375,,,,,,,,,
1841,1592464,29456,0.01773857337611776,1.0,1.0,0.017841854808461424,1.0,1.0,,,,,,
1842,1593376,29472,0.015697026133888087,1.0,1.0,,,,,,,,,
1843,1594288,29488,0.015753814284415076,0.9375,0.9375,,,,,,,,,
1844,1595200,29504,0.017826969468162646,0.9375,0.9375,,,,,,,,,
1845,1596112,29520,0.014231408063488427,1.0,1.0,,,,,,,,,
1846,1597024,29536,0.01371818360247846,1.0,1.0,,,,,,,,,
1847,1598064,29552,0.011655612349756353,0.9375,0.9375,,,,,,,,,
1848,1598976,29568,0.01691785584969758,0.9375,0.9375,,,,,,,,,
1849,1600016,29584,0.010908005375386491,1.0,1.0,0.016449743391451332,1.0,1.0,,,,,,
1850,1600928,29600,0.014175845740220256,0.9375,0.9375,,,,,,,,,
1851,1601584,29616,0.02176200262713458,1.0,1.0,,,,,,,,,
1852,1602496,29632,0.013671535718843287,1.0,1.0,,,,,,,,,
1853,1603408,29648,0.015106819788950036,1.0,1.0,,,,,,,,,
1854,1604320,29664,0.014224132081442544,1.0,1.0,,,,,,,,,
1855,1605232,29680,0.01406893130371602,1.0,1.0,,,,,,,,,
1856,1606016,29696,0.01645317546291796,1.0,1.0,,,,,,,,,
